Comunidad,Provincia,Población,Latitude,Longitude,Altitud,Habitantes,Hombres,Mujeres,geometry,Region,Town,CENSO DE HEMBRAS REPRODUCTORAS MAYORES DE 24 MESES,CENSO DE ANIMALES EN CEBADEROS,TotAnimals
Castilla León,Salamanca,Campillo de Azaba,40.51125,-6.688763000000002,654.696,191,105,94,POINT (-6.688763000000001 40.51125),CIUDAD RODRIGO,CAMPILLO DE AZABA,700.0,0.0,700.0
Castilla León,Salamanca,Campo de Peñaranda (El),40.98621,-5.25951,837.7207,306,170,147,POINT (-5.25951 40.98621),PEÑARANDA DE BRACAMONTE,CAMPO DE PENARANDA (EL),0.0,396.0,396.0
Castilla León,Salamanca,Candelario,40.36805,-5.744507,1091.34,1009,487,494,POINT (-5.744507 40.36805),LA SIERRA,CANDELARIO,327.0,0.0,327.0
Castilla León,Salamanca,Canillas de Abajo,40.92191,-5.929086,811.4039,82,61,33,POINT (-5.929086 40.92191),SALAMANCA,CANILLAS DE ABAJO,713.0,105.0,818.0
Castilla León,Salamanca,Cantagallo,40.37292,-5.81974,915.337,290,139,128,POINT (-5.81974 40.37292),LA SIERRA,CANTAGALLO,216.0,73.0,289.0
Castilla León,Salamanca,Cantalapiedra,41.12526,-5.183366,784.8248,1106,567,563,POINT (-5.183366 41.12526),PEÑARANDA DE BRACAMONTE,CANTALAPIEDRA,36.0,37.0,73.0
Castilla León,Salamanca,Cantalpino,41.05279,-5.328163,809.6198,1001,563,462,POINT (-5.328163 41.05279),PEÑARANDA DE BRACAMONTE,CANTALPINO,1011.0,0.0,1011.0
Castilla León,Salamanca,Cantaracillo,40.90255,-5.1635290000000005,913.4099,209,120,105,POINT (-5.163529 40.90255),PEÑARANDA DE BRACAMONTE,CANTARACILLO,59.0,0.0,59.0
Castilla León,Salamanca,Carbajosa de la Sagrada,40.93298,-5.651256,793.0272,6471,2920,2703,POINT (-5.651256 40.93298),SALAMANCA,CARBAJOSA DE LA SAGRADA,76.0,0.0,76.0
Castilla León,Salamanca,Carpio de Azaba,40.59594,-6.646782000000001,682.3234,113,65,50,POINT (-6.646782000000001 40.59594),CIUDAD RODRIGO,CARPIO DE AZABA,1693.0,43.0,1736.0
Castilla León,Salamanca,Carrascal de Barregas,40.97805,-5.762423,794.4115,1061,456,413,POINT (-5.762423 40.97805),SALAMANCA,CARRASCAL DE BARREGAS,1062.0,416.0,1478.0
Castilla León,Salamanca,Carrascal del Obispo,40.76361,-5.999232,899.0852,238,126,114,POINT (-5.999232 40.76361),LA FUENTE DE SAN ESTEBAN,CARRASCAL DEL OBISPO,1557.0,97.0,1654.0
Castilla León,Salamanca,Casafranca,40.59192,-5.761326,929.7108,73,41,37,POINT (-5.761326 40.59192),ALBA DE TORMES,CASAFRANCA,702.0,7.0,709.0
Castilla León,Salamanca,Casas del Conde (Las),40.50578,-6.03938,679.6074,61,36,31,POINT (-6.03938 40.50578),LA SIERRA,CASAS DEL CONDE (LAS),0.0,0.0,0.0
Castilla León,Salamanca,Casillas de Flores,40.38212,-6.754155,856.6022,199,114,114,POINT (-6.754155 40.38212),CIUDAD RODRIGO,CASILLAS DE FLORES,938.0,3.0,941.0
Castilla León,Salamanca,Castellanos de Moriscos,41.01973,-5.592543,834.6884,1903,732,692,POINT (-5.592543 41.01973),SALAMANCA,CASTELLANOS DE MORISCOS,0.0,0.0,0.0
Castilla León,Salamanca,Castellanos de Villiquera,41.05156,-5.6938830000000005,829.2123,687,363,329,POINT (-5.693883 41.05155999999999),SALAMANCA,CASTELLANOS DE VILLIQUERA,0.0,0.0,0.0
Castilla León,Salamanca,Castillejo de Martín Viejo,40.70037,-6.645669,667.9630000000002,253,153,126,POINT (-6.645669 40.70037),CIUDAD RODRIGO,CASTILLEJO DE MARTIN VIEJO,4404.0,226.0,4630.0
Castilla León,Salamanca,Castraz,40.70567,-6.33459,761.6857,49,33,25,POINT (-6.33459 40.70567),LA FUENTE DE SAN ESTEBAN,CASTRAZ,1584.0,125.0,1709.0
Castilla León,Salamanca,Cepeda,40.46525,-6.041499,627.2601,377,204,208,POINT (-6.041499 40.46525),LA SIERRA,CEPEDA,17.0,0.0,17.0
Castilla León,Salamanca,Cereceda de la Sierra,40.56628,-6.091465,981.321,101,53,58,POINT (-6.091465 40.56628),LA SIERRA,CERECEDA DE LA SIERRA,117.0,0.0,117.0
Castilla León,Salamanca,Cerezal de Peñahorcada,41.13045,-6.654367999999999,701.7072,90,58,38,POINT (-6.654367999999999 41.13045),VITIGUDINO,CEREZAL DE PENAHORCADA,304.0,0.0,304.0
Castilla León,Salamanca,Cerralbo,40.97469,-6.585999,680.7393,197,118,105,POINT (-6.585999 40.97469),VITIGUDINO,CERRALBO,1853.0,48.0,1901.0
Castilla León,Salamanca,Cerro (El),40.3278,-5.91636,988.4806,451,256,244,POINT (-5.91636 40.3278),LA SIERRA,CERRO (EL),612.0,981.0,1593.0
Castilla León,Salamanca,Cespedosa de Tormes,40.54325,-5.5811150000000005,1026.923,578,312,267,POINT (-5.581115 40.54325),ALBA DE TORMES,CESPEDOSA DE TORMES,0.0,0.0,0.0
Castilla León,Salamanca,Chagarcía Medianero,40.64942,-5.382174,1037.603,93,61,48,POINT (-5.382174 40.64942),ALBA DE TORMES,CHAGARCIA MEDIANERO,0.0,0.0,0.0
Castilla León,Salamanca,Cilleros de la Bastida,40.57613,-6.060939,1066.91,36,20,15,POINT (-6.060939 40.57613),LA SIERRA,CILLEROS DE LA BASTIDA,48.0,0.0,48.0
Castilla León,Salamanca,Cipérez,40.96274,-6.263782,774.0986,305,163,165,POINT (-6.263782 40.96274),VITIGUDINO,CIPEREZ,4281.0,48.0,4329.0
Castilla León,Salamanca,Ciudad Rodrigo,40.59715,-6.522775,642.403,13655,6844,7236,POINT (-6.522775 40.59715),CIUDAD RODRIGO,CIUDAD RODRIGO,0.0,0.0,0.0
Castilla León,Salamanca,Coca de Alba,40.87778,-5.363412,835.9797,107,63,61,POINT (-5.363412 40.87778),ALBA DE TORMES,COCA DE ALBA,0.0,0.0,0.0
Castilla León,Salamanca,Colmenar de Montemayor,40.39943,-5.956505,832.6315,199,118,93,POINT (-5.956505 40.39943),LA SIERRA,COLMENAR DE MONTEMAYOR,935.0,0.0,935.0
Castilla León,Salamanca,Cordovilla,40.95068,-5.405880000000002,829.8961,126,75,53,POINT (-5.405880000000001 40.95068),SALAMANCA,CORDOVILLA,0.0,0.0,0.0
Castilla León,Salamanca,Cristóbal,40.46836,-5.888042,879.3582,182,105,95,POINT (-5.888042 40.46836),LA SIERRA,CRISTOBAL,537.0,129.0,666.0
Castilla León,Salamanca,Cubo de Don Sancho (El),40.89175,-6.307348,727.9621,485,264,238,POINT (-6.307348 40.89175),VITIGUDINO,CUBO DE DON SANCHO (EL),4095.0,519.0,4614.0
Castilla León,Salamanca,Dios le Guarde,40.64242,-6.314597,827.7272,157,90,75,POINT (-6.314597 40.64242),CIUDAD RODRIGO,DIOS LE GUARDE,375.0,17.0,392.0
Castilla León,Salamanca,Doñinos de Ledesma,41.01266,-6.033449,847.0023,88,37,44,POINT (-6.033449 41.01266),LEDESMA,DONINOS DE LEDESMA,1647.0,7.0,1654.0
Castilla León,Salamanca,Doñinos de Salamanca,40.96074,-5.7465980000000005,825.1975,1736,782,711,POINT (-5.746598000000001 40.96074),SALAMANCA,DONINOS DE SALAMANCA,51.0,38.0,89.0
Castilla León,Salamanca,Ejeme,40.76649000000001,-5.539045,814.8564,151,90,73,POINT (-5.539045 40.76649),ALBA DE TORMES,EJEME,362.0,7.0,369.0
Castilla León,Salamanca,Encina (La),41.01391,-6.092880999999998,803.7103,117,78,61,POINT (-6.092880999999999 41.01391),LEDESMA,ENCINA (LA),1410.0,168.0,1578.0
Castilla León,Salamanca,Encina de San Silvestre,41.01391,-6.092880999999998,803.7103,122,64,60,POINT (-6.092880999999999 41.01391),LEDESMA,ENCINA DE SAN SILVESTRE,1172.0,4.0,1176.0
Castilla León,Salamanca,Encinas de Abajo,40.93458,-5.472084,791.9091,624,317,307,POINT (-5.472084 40.93458),SALAMANCA,ENCINAS DE ABAJO,0.0,0.0,0.0
Castilla León,Salamanca,Encinas de Arriba,40.77135,-5.5587300000000015,817.2836,250,128,133,POINT (-5.558730000000001 40.77135),ALBA DE TORMES,ENCINAS DE ARRIBA,195.0,210.0,405.0
Castilla León,Salamanca,Encinasola de los Comendadores,41.03008,-6.532548,708.7699,217,119,111,POINT (-6.532548 41.03008),VITIGUDINO,ENCINASOLA DE LOS COMENDADORES,1182.0,27.0,1209.0
Castilla León,Salamanca,Endrinal,40.59099000000001,-5.804772,923.6503,256,141,123,POINT (-5.804772 40.59099000000001),LA SIERRA,ENDRINAL,1215.0,62.0,1277.0
Castilla León,Salamanca,Escurial de la Sierra,40.61677,-5.955336,958.3282,269,150,126,POINT (-5.955336 40.61677),LA SIERRA,ESCURIAL DE LA SIERRA,573.0,54.0,627.0
Castilla León,Salamanca,Espadaña,41.06255,-6.285979,785.398,43,22,19,POINT (-6.285979 41.06255),VITIGUDINO,ESPADANA,1643.0,169.0,1812.0
Castilla León,Salamanca,Espeja,40.56349,-6.716844,698.6036,264,144,137,POINT (-6.716844 40.56349),CIUDAD RODRIGO,ESPEJA,1375.0,101.0,1476.0
Castilla León,Salamanca,Espino de la Orbada,41.10724,-5.4244379999999985,799.1531,283,159,143,POINT (-5.424437999999999 41.10724),SALAMANCA,ESPINO DE LA ORBADA,0.0,0.0,0.0
Castilla León,Salamanca,Florida de Liébana,41.02684,-5.7608489999999986,767.7192,291,151,132,POINT (-5.760848999999999 41.02684),SALAMANCA,FLORIDA DE LIEBANA,123.0,0.0,123.0
Castilla León,Salamanca,Forfoleda,41.09701,-5.749491,792.0,190,112,97,POINT (-5.749491 41.09701),SALAMANCA,FORFOLEDA,1036.0,391.0,1427.0
Castilla León,Salamanca,Frades de la Sierra,40.65836,-5.784428,969.7409,221,124,106,POINT (-5.784428 40.65835999999999),LA SIERRA,FRADES DE LA SIERRA,1174.0,167.0,1341.0
Castilla León,Salamanca,Fregeneda (La),40.98792,-6.867124,524.0632,424,227,218,POINT (-6.867124 40.98792),VITIGUDINO,FREGENEDA (LA),0.0,0.0,0.0
Castilla León,Salamanca,Fresnedoso,40.43607,-5.710227,1020.359,113,63,54,POINT (-5.710227 40.43607),LA SIERRA,FRESNEDOSO,128.0,5.0,133.0
Castilla León,Salamanca,Fresno Alhándiga,40.71292,-5.616053,831.5128,275,147,129,POINT (-5.616053 40.71292),ALBA DE TORMES,FRESNO ALHANDIGA,0.0,0.0,0.0
Castilla León,Salamanca,Fuente de San Esteban (La),40.80195,-6.2575949999999985,769.7069,1419,745,702,POINT (-6.257594999999999 40.80195),LA FUENTE DE SAN ESTEBAN,FUENTE DE SAN ESTEBAN (LA),2413.0,217.0,2630.0
Castilla León,Salamanca,Fuenteguinaldo,40.4288,-6.6767059999999985,857.3421,734,408,395,POINT (-6.676705999999999 40.4288),CIUDAD RODRIGO,FUENTEGUINALDO,3507.0,198.0,3705.0
Castilla León,Salamanca,Fuenteliante,40.87377,-6.573174000000002,722.4082,116,63,69,POINT (-6.573174000000001 40.87377),VITIGUDINO,FUENTELIANTE,2569.0,497.0,3066.0
Castilla León,Salamanca,Fuenterroble de Salvatierra,40.56471,-5.733921,952.5548,257,140,130,POINT (-5.733921 40.56471),ALBA DE TORMES,FUENTERROBLE DE SALVATIERRA,765.0,96.0,861.0
Castilla León,Salamanca,Fuentes de Béjar,40.50793,-5.694353,906.1965,248,120,128,POINT (-5.694353 40.50793),ALBA DE TORMES,FUENTES DE BEJAR,335.0,0.0,335.0
Castilla León,Salamanca,Fuentes de Oñoro,40.59302,-6.8114300000000005,737.6271,1174,645,672,POINT (-6.811430000000001 40.59302),CIUDAD RODRIGO,FUENTES DE ONORO,1192.0,0.0,1192.0
Castilla León,Salamanca,Gajates,40.78281,-5.367018,854.1697,173,86,91,POINT (-5.367018 40.78281),ALBA DE TORMES,GAJATES,136.0,171.0,307.0
Castilla León,Salamanca,Galindo y Perahuy,40.94322,-5.871698,798.0319,738,405,305,POINT (-5.871698 40.94322),SALAMANCA,GALINDO Y PERAHUY,1440.0,409.0,1849.0
Castilla León,Salamanca,Galinduste,40.66295,-5.5418910000000015,947.1396,470,246,254,POINT (-5.541891000000001 40.66295),ALBA DE TORMES,GALINDUSTE,1593.0,215.0,1808.0
Castilla León,Salamanca,Galisancho,40.74398,-5.554705,820.5486,428,236,201,POINT (-5.554705 40.74398),ALBA DE TORMES,GALISANCHO,798.0,1.0,799.0
Castilla León,Salamanca,Gallegos de Argañán,40.63099,-6.704817,664.0316,307,177,161,POINT (-6.704817 40.63099),CIUDAD RODRIGO,GALLEGOS DE ARGANAN,1199.0,30.0,1229.0
Castilla León,Salamanca,Gallegos de Solmirón,40.53677,-5.447734,1109.974,148,77,78,POINT (-5.447734 40.53677),ALBA DE TORMES,GALLEGOS DE SOLMIRON,720.0,14.0,734.0
Castilla León,Salamanca,Garcibuey,40.51593,-5.994351,699.9051,198,121,97,POINT (-5.994351 40.51593),LA SIERRA,GARCIBUEY,0.0,0.0,0.0
Castilla León,Salamanca,Garcihernández,40.86021,-5.432443,815.0062,515,277,264,POINT (-5.432443 40.86021),ALBA DE TORMES,GARCIHERNANDEZ,557.0,80.0,637.0
Castilla León,Salamanca,Garcirrey,40.90087,-6.130104,812.2611,81,45,42,POINT (-6.130104 40.90087),LA FUENTE DE SAN ESTEBAN,GARCIRREY,3831.0,112.0,3943.0
Castilla León,Salamanca,Gejuelo del Barro,41.07709000000001,-6.123671,807.9324,46,27,18,POINT (-6.123671 41.07709000000001),LEDESMA,GEJUELO DEL BARRO,2389.0,241.0,2630.0
Castilla León,Salamanca,Golpejas,40.99983,-5.906649,783.9107,156,92,83,POINT (-5.906649 40.99983),LEDESMA,GOLPEJAS,331.0,142.0,473.0
Castilla León,Salamanca,Gomecello,41.04295,-5.534461,843.8534,521,319,275,POINT (-5.534461 41.04295),SALAMANCA,GOMECELLO,154.0,78.0,232.0
Castilla León,Salamanca,Guadramiro,41.01742,-6.493218,748.9703,166,99,71,POINT (-6.493218 41.01742),VITIGUDINO,GUADRAMIRO,796.0,112.0,908.0
Castilla León,Salamanca,Guijo de Ávila,40.53165,-5.640107,972.0184,98,62,42,POINT (-5.640107 40.53165),ALBA DE TORMES,GUIJO DE AVILA,440.0,25.0,465.0
Castilla León,Salamanca,Guijuelo,40.55514,-5.6736559999999985,1015.943,5996,3066,2905,POINT (-5.673655999999999 40.55514),ALBA DE TORMES,GUIJUELO,2177.0,685.0,2862.0
Castilla León,Salamanca,Herguijuela de Ciudad Rodrigo,40.45847,-6.5231650000000005,805.5259,96,59,50,POINT (-6.523165000000001 40.45847),CIUDAD RODRIGO,HERGUIJUELA DE CIUDAD RODRIGO,0.0,0.0,0.0
Castilla León,Salamanca,Herguijuela de la Sierra,40.44622,-6.072958,649.6334,293,159,141,POINT (-6.072958 40.44622),LA SIERRA,HERGUIJUELA DE LA SIERRA,0.0,0.0,0.0
Castilla León,Salamanca,Herguijuela del Campo,40.62996,-5.863536,925.9821,106,50,58,POINT (-5.863536 40.62996),LA SIERRA,HERGUIJUELA DEL CAMPO,1102.0,200.0,1302.0
Castilla León,Salamanca,Hinojosa de Duero,40.98623,-6.796194,608.4411,720,379,368,POINT (-6.796194 40.98623),VITIGUDINO,HINOJOSA DE DUERO,1283.0,3.0,1286.0
Castilla León,Salamanca,Horcajo de Montemayor,40.42147,-5.893421,736.9137,163,86,84,POINT (-5.893421 40.42147),LA SIERRA,HORCAJO DE MONTEMAYOR,683.0,3.0,686.0
Castilla León,Salamanca,Horcajo Medianero,40.64017,-5.406429,1001.317,252,149,131,POINT (-5.406429 40.64017),ALBA DE TORMES,HORCAJO MEDIANERO,0.0,0.0,0.0
Castilla León,Salamanca,Hoya (La),40.40702,-5.699218,1247.21,48,21,11,POINT (-5.699218 40.40702),LA SIERRA,HOYA (LA),79.0,0.0,79.0
Castilla León,Salamanca,Huerta,40.96814000000001,-5.468874,788.3081,337,178,135,POINT (-5.468874 40.96814000000001),SALAMANCA,HUERTA,0.0,0.0,0.0
Castilla León,Salamanca,Iruelos,41.13999,-6.328799,780.4797,34,19,23,POINT (-6.328799 41.13999),VITIGUDINO,IRUELOS,430.0,156.0,586.0
Castilla León,Salamanca,Ituero de Azaba,40.48448,-6.691535000000001,669.289,228,128,111,POINT (-6.691535000000001 40.48448),CIUDAD RODRIGO,ITUERO DE AZABA,1013.0,118.0,1131.0
Castilla León,Salamanca,Juzbado,41.07771,-5.86131,795.5882,176,89,81,POINT (-5.86131 41.07771),LEDESMA,JUZBADO,476.0,0.0,476.0
Castilla León,Salamanca,Lagunilla,40.32401,-5.971256,932.2834,547,275,231,POINT (-5.971255999999999 40.32400999999999),LA SIERRA,LAGUNILLA,349.0,114.0,463.0
Castilla León,Salamanca,Larrodrigo,40.73801,-5.44845,867.775,211,131,105,POINT (-5.44845 40.73801),ALBA DE TORMES,LARRODRIGO,1058.0,182.0,1240.0
Castilla León,Salamanca,Ledesma,41.09164000000001,-5.998983,773.7244,1894,979,943,POINT (-5.998983 41.09164000000001),LEDESMA,LEDESMA,3595.0,447.0,4042.0
Castilla León,Salamanca,Ledrada,40.46936,-5.720025,884.9431,548,294,279,POINT (-5.720025 40.46935999999999),LA SIERRA,LEDRADA,231.0,916.0,1147.0
Castilla León,Salamanca,Linares de Riofrío,40.58448,-5.921306,957.4563,968,518,470,POINT (-5.921306 40.58448),LA SIERRA,LINARES DE RIOFRIO,630.0,269.0,899.0
Castilla León,Salamanca,Lumbrales,40.93554,-6.717642999999999,675.5071,1868,954,995,POINT (-6.717642999999999 40.93554),VITIGUDINO,LUMBRALES,2148.0,2.0,2150.0
Castilla León,Salamanca,Machacón,40.92662,-5.524562,807.2266,464,258,243,POINT (-5.524562 40.92662),SALAMANCA,MACHACON,208.0,470.0,678.0
Castilla León,Salamanca,Macotera,40.83105,-5.287003,893.4735,1280,716,648,POINT (-5.287002999999999 40.83105),PEÑARANDA DE BRACAMONTE,MACOTERA,351.0,155.0,506.0
Castilla León,Salamanca,Madroñal,40.46426,-6.061899,674.8745,157,86,70,POINT (-6.061898999999999 40.46426),LA SIERRA,MADRONAL,50.0,0.0,50.0
Castilla León,Salamanca,Maíllo (El),40.56622,-6.180847,985.4587,328,187,161,POINT (-6.180847 40.56622),CIUDAD RODRIGO,MAILLO (EL),228.0,0.0,228.0
Castilla León,Salamanca,Malpartida,40.76288,-5.233022,897.3098,107,65,48,POINT (-5.233022 40.76288),PEÑARANDA DE BRACAMONTE,MALPARTIDA,172.0,45.0,217.0
Castilla León,Salamanca,Mancera de Abajo,40.83998,-5.198303,897.7108,246,137,126,POINT (-5.198303 40.83998),PEÑARANDA DE BRACAMONTE,MANCERA DE ABAJO,51.0,0.0,51.0
Castilla León,Salamanca,Manzano (El),41.17422,-6.28784,779.5687,73,43,40,POINT (-6.28784 41.17422),VITIGUDINO,MANZANO (EL),1215.0,35.0,1250.0
Castilla León,Salamanca,Martiago,40.45242,-6.490011,811.0814,317,168,161,POINT (-6.490011 40.45242),CIUDAD RODRIGO,MARTIAGO,880.0,0.0,880.0
Castilla León,Salamanca,Martín de Yeltes,40.77451,-6.290481,762.9928,451,244,231,POINT (-6.290481 40.77451),LA FUENTE DE SAN ESTEBAN,MARTIN DE YELTES,2675.0,116.0,2791.0
Castilla León,Salamanca,Martinamor,40.80634000000001,-5.599875,954.91,109,54,42,POINT (-5.599875 40.80634000000001),ALBA DE TORMES,MARTINAMOR,852.0,53.0,905.0
Castilla León,Salamanca,Masueco,41.20445,-6.588746,680.6115,391,191,188,POINT (-6.588746 41.20445),VITIGUDINO,MASUECO,388.0,0.0,388.0
Castilla León,Salamanca,Mata de Ledesma (La),41.00058,-5.970789,814.1835,113,63,60,POINT (-5.970789 41.00058),LEDESMA,MATA DE LEDESMA (LA),1401.0,95.0,1496.0
Castilla León,Salamanca,Matilla de los Caños del Río,40.82607,-5.94287,826.0807,666,337,321,POINT (-5.94287 40.82607),LA FUENTE DE SAN ESTEBAN,MATILLA DE LOS CANOS DEL RIO,2042.0,947.0,2989.0
Castilla León,Salamanca,Maya (La),40.68756,-5.6135,834.4459,211,120,89,POINT (-5.6135 40.68756),ALBA DE TORMES,MAYA (LA),101.0,0.0,101.0
Castilla León,Salamanca,Membribe de la Sierra,40.68995,-5.806762,1025.661,153,90,55,POINT (-5.806762 40.68995),LA FUENTE DE SAN ESTEBAN,MEMBRIBE DE LA SIERRA,0.0,0.0,0.0
Castilla León,Salamanca,Mieza,41.16225,-6.687607000000002,662.1299,248,132,133,POINT (-6.687607000000001 41.16225),VITIGUDINO,MIEZA,161.0,0.0,161.0
Castilla León,Salamanca,Milano (El),41.09248,-6.598022,731.6552,134,74,60,POINT (-6.598022 41.09248),VITIGUDINO,MILANO (EL),0.0,0.0,0.0
Castilla León,Salamanca,Miranda de Azán,40.88712,-5.681415,821.7861,449,229,218,POINT (-5.681415 40.88712),SALAMANCA,MIRANDA DE AZAN,433.0,189.0,622.0
Castilla León,Salamanca,Miranda del Castañar,40.48431,-5.997399,636.434,497,268,254,POINT (-5.997399 40.48431),LA SIERRA,MIRANDA DEL CASTANAR,34.0,0.0,34.0
Castilla León,Salamanca,Mogarraz,40.49248,-6.052928,782.6704,311,167,147,POINT (-6.052928 40.49248),LA SIERRA,MOGARRAZ,0.0,0.0,0.0
Castilla León,Salamanca,Molinillo,40.46964000000001,-5.944297,725.4830000000002,54,34,21,POINT (-5.944297 40.46964000000001),LA SIERRA,MOLINILLO,0.0,0.0,0.0
Castilla León,Salamanca,Monforte de la Sierra,40.48322,-6.055398,821.5292,102,54,42,POINT (-6.055398 40.48322),LA SIERRA,MONFORTE DE LA SIERRA,0.0,0.0,0.0
Castilla León,Salamanca,Monleón,40.58582,-5.847236,872.0361,107,62,45,POINT (-5.847236 40.58582),LA SIERRA,MONLEON,530.0,59.0,589.0
Castilla León,Salamanca,Monleras,41.18558,-6.226938,752.909,256,125,138,POINT (-6.226938 41.18558),LEDESMA,MONLERAS,286.0,0.0,286.0
Castilla León,Salamanca,Monsagro,40.50462,-6.271527,965.6917,165,100,78,POINT (-6.271527 40.50462),CIUDAD RODRIGO,MONSAGRO,0.0,0.0,0.0
Castilla León,Salamanca,Montejo,40.6315,-5.623549,927.8253,235,122,114,POINT (-5.623549 40.6315),ALBA DE TORMES,MONTEJO,1353.0,333.0,1686.0
Castilla León,Salamanca,Montemayor del Río,40.34851,-5.895109,643.6966,307,154,150,POINT (-5.895109 40.34851),LA SIERRA,MONTEMAYOR DEL RIO,483.0,38.0,521.0
Castilla León,Salamanca,Monterrubio de Armuña,41.02808,-5.642549,799.7922,1295,635,544,POINT (-5.642549 41.02808),SALAMANCA,MONTERRUBIO DE ARMUNA,0.0,0.0,0.0
Castilla León,Salamanca,Monterrubio de la Sierra,40.7571,-5.692359,964.4607,185,93,70,POINT (-5.692359 40.7571),ALBA DE TORMES,MONTERRUBIO DE LA SIERRA,1787.0,404.0,2191.0
Castilla León,Salamanca,Morasverdes,40.60159,-6.275622,896.1119,306,174,160,POINT (-6.275622 40.60159),CIUDAD RODRIGO,MORASVERDES,623.0,0.0,623.0
Castilla León,Salamanca,Morille,40.80613,-5.697661,933.8912,267,127,122,POINT (-5.697661 40.80613),LA FUENTE DE SAN ESTEBAN,MORILLE,654.0,3.0,657.0
Castilla León,Salamanca,Moríñigo,40.96955,-5.413916,803.5493,117,61,58,POINT (-5.413916 40.96955),SALAMANCA,MORINIGO,0.0,0.0,0.0
Castilla León,Salamanca,Moriscos,41.00831,-5.583252,844.4398,310,81,82,POINT (-5.583252 41.00830999999999),SALAMANCA,MORISCOS,0.0,0.0,0.0
Castilla León,Salamanca,Moronta,40.978,-6.432241,764.1678,93,58,47,POINT (-6.432241 40.978),VITIGUDINO,MORONTA,1439.0,324.0,1763.0
Castilla León,Salamanca,Mozárbez,40.8579,-5.651478,874.7148,480,252,216,POINT (-5.651478 40.8579),SALAMANCA,MOZARBEZ,1168.0,984.0,2152.0
Castilla León,Salamanca,Narros de Matalayegua,40.69866,-5.927592,985.0504,241,128,117,POINT (-5.927592 40.69866),LA FUENTE DE SAN ESTEBAN,NARROS DE MATALAYEGUA,4694.0,191.0,4885.0
Castilla León,Salamanca,Nava de Béjar,40.47506,-5.677817,1046.605,110,60,50,POINT (-5.677817 40.47506),ALBA DE TORMES,NAVA DE BEJAR,160.0,0.0,160.0
Castilla León,Salamanca,Nava de Francia,40.53558,-6.1168580000000015,1042.738,142,75,69,POINT (-6.116858000000001 40.53558),LA SIERRA,NAVA DE FRANCIA,38.0,0.0,38.0
Castilla León,Salamanca,Nava de Sotrobal,40.88955,-5.28644,856.4819,182,107,87,POINT (-5.28644 40.88955),PEÑARANDA DE BRACAMONTE,NAVA DE SOTROBAL,563.0,42.0,605.0
Castilla León,Salamanca,Navacarros,40.39688,-5.714388,1126.157,137,72,58,POINT (-5.714388 40.39688),LA SIERRA,NAVACARROS,32.0,0.0,32.0
Castilla León,Salamanca,Navales,40.78886,-5.479877,847.2195,336,194,154,POINT (-5.479877 40.78886),ALBA DE TORMES,NAVALES,201.0,478.0,679.0
Castilla León,Salamanca,Navalmoral de Béjar,40.42245,-5.7830309999999985,926.4265,60,24,30,POINT (-5.783030999999999 40.42245),LA SIERRA,NAVALMORAL DE BEJAR,339.0,51.0,390.0
Castilla León,Salamanca,Navamorales,40.47619,-5.477625,989.564,83,54,41,POINT (-5.477625 40.47619),LA SIERRA,NAVAMORALES,52.0,4.0,56.0
Castilla León,Salamanca,Navarredonda de la Rinconada,40.60669,-6.012387,1026.249,204,111,106,POINT (-6.012387 40.60669),LA SIERRA,NAVARREDONDA DE LA RINCONADA,75.0,0.0,75.0
Castilla León,Salamanca,Navasfrías,40.29641,-6.820108,903.6105,511,273,250,POINT (-6.820108 40.29640999999999),CIUDAD RODRIGO,NAVASFRIAS,1042.0,24.0,1066.0
Castilla León,Salamanca,Negrilla de Palencia,41.0921,-5.593187,824.7216,129,69,67,POINT (-5.593187 41.0921),SALAMANCA,NEGRILLA DE PALENCIA,0.0,0.0,0.0
Castilla León,Salamanca,Olmedo de Camaces,40.87916,-6.623678999999999,711.8811,136,73,64,POINT (-6.623678999999999 40.87916),CIUDAD RODRIGO,OLMEDO DE CAMACES,3448.0,581.0,4029.0
Castilla León,Salamanca,Orbada (La),41.1032,-5.485153,819.0842,228,125,122,POINT (-5.485153 41.1032),SALAMANCA,ORBADA (LA),98.0,300.0,398.0
Castilla León,Salamanca,Pajares de la Laguna,41.08759000000001,-5.509055,827.5972,133,73,66,POINT (-5.509055 41.08759000000001),SALAMANCA,PAJARES DE LA LAGUNA,45.0,51.0,96.0
Castilla León,Salamanca,Palacios del Arzobispo,41.16558,-5.890038,823.8919999999998,177,96,97,POINT (-5.890038 41.16558),LEDESMA,PALACIOS DEL ARZOBISPO,828.0,395.0,1223.0
Castilla León,Salamanca,Palaciosrubios,41.05256,-5.19534,806.4166,420,247,212,POINT (-5.19534 41.05256),PEÑARANDA DE BRACAMONTE,PALACIOSRUBIOS,157.0,0.0,157.0
Castilla León,Salamanca,Palencia de Negrilla,41.09387,-5.602361,824.9493,165,103,79,POINT (-5.602361 41.09387),SALAMANCA,PALENCIA DE NEGRILLA,160.0,180.0,340.0
Castilla León,Salamanca,Parada de Arriba,40.98705,-5.792649,824.8565,262,151,134,POINT (-5.792649 40.98705),SALAMANCA,PARADA DE ARRIBA,35.0,0.0,35.0
Castilla León,Salamanca,Parada de Rubiales,41.14724,-5.434347,845.3183,306,170,154,POINT (-5.434347 41.14724),SALAMANCA,PARADA DE RUBIALES,42.0,9.0,51.0
