Comunidad,Provincia,Población,Latitude,Longitude,Altitud,Habitantes,Hombres,Mujeres,geometry,Region,Town
Castilla León,Valladolid,Encinas de Esgueva,41.75776,-4.102208,809.3292,284,157,139,POINT (-4.102208 41.75776),CENTRO,Encinas de Esgueva
Castilla León,Valladolid,Esguevillas de Esgueva,41.75099,-4.379343,781.1326,282,161,144,POINT (-4.379343 41.75099),CENTRO,Esguevillas de Esgueva
Castilla León,Valladolid,Fombellida,41.7668,-4.1849870000000005,796.8898,200,114,96,POINT (-4.184987 41.7668),CENTRO,Fombellida
Castilla León,Valladolid,Fompedraza,41.53621,-4.145766,891.0166,122,76,58,POINT (-4.145766 41.53621),SURESTE,Fompedraza
Castilla León,Valladolid,Fontihoyuelo,42.16209,-5.05728,813.03,34,18,15,POINT (-5.05728 42.16209),TIERRA DE CAMPOS,Fontihoyuelo
Castilla León,Valladolid,Fresno el Viejo,41.19566,-5.145677,761.5059,996,566,510,POINT (-5.145677 41.19566),SUR,Fresno el Viejo
Castilla León,Valladolid,Fuensaldaña,41.70668,-4.764007,744.3545,1440,701,692,POINT (-4.764007 41.70668),CENTRO,Fuensaldaña
Castilla León,Valladolid,Fuente-Olmedo,41.24357,-4.647348,795.1333,207,24,22,POINT (-4.647348 41.24357),SURESTE,Fuente-Olmedo
Castilla León,Valladolid,Fuente el Sol,41.17568,-4.93534,759.0,45,128,102,POINT (-4.93534 41.17568),SUR,Fuente el Sol
Castilla León,Valladolid,Gallegos de Hornija,41.609770000000005,-5.098537,715.3704,146,74,72,POINT (-5.098537 41.60977),CENTRO,Gallegos de Hornija
Castilla León,Valladolid,Gatón de Campos,42.04918,-4.980626,760.637,39,25,14,POINT (-4.980626 42.04918),TIERRA DE CAMPOS,Gatón de Campos
Castilla León,Valladolid,Geria,41.57863,-4.87641,721.1685,500,263,222,POINT (-4.87641 41.57863),CENTRO,Geria
Castilla León,Valladolid,Herrín de Campos,42.123909999999995,-4.952713,776.4446,151,81,86,POINT (-4.952713 42.12391),TIERRA DE CAMPOS,Herrín de Campos
Castilla León,Valladolid,Hornillos de Eresma,41.367490000000004,-4.717906,722.429,182,96,82,POINT (-4.717906 41.36749),SURESTE,Hornillos de Eresma
Castilla León,Valladolid,Íscar,41.361709999999995,-4.535896,766.1356,6754,3530,3372,POINT (-4.535896 41.36171),SURESTE,Íscar
Castilla León,Valladolid,Laguna de Duero,41.58331,-4.721731,704.4346,22469,11017,10745,POINT (-4.721731 41.58331),CENTRO,Laguna de Duero
Castilla León,Valladolid,Langayo,41.56949,-4.197915,820.6713,312,198,139,POINT (-4.197915 41.56949),SURESTE,Langayo
Castilla León,Valladolid,Llano de Olmedo,41.2671,-4.61457,780.7407,72,43,29,POINT (-4.61457 41.2671),SURESTE,Llano de Olmedo
Castilla León,Valladolid,Lomoviejo,41.1489,-4.917227,769.1982,200,114,102,POINT (-4.917227 41.1489),SUR,Lomoviejo
Castilla León,Valladolid,Manzanillo,41.58631,-4.18839,793.6913,64,34,27,POINT (-4.18839 41.58631),SURESTE,Manzanillo
Castilla León,Valladolid,Marzales,41.58697,-5.133875,707.8522,56,27,28,POINT (-5.133875 41.58697),CENTRO,Marzales
Castilla León,Valladolid,Matapozuelos,41.41465,-4.79148,728.4459,1035,534,527,POINT (-4.79148 41.41465),SUR,Matapozuelos
Castilla León,Valladolid,Matilla de los Caños,41.54636,-4.969812,742.8641,96,58,43,POINT (-4.969812 41.54636),CENTRO,Matilla de los Caños
Castilla León,Valladolid,Mayorga,42.16557,-5.265478,768.4689999999999,1718,949,982,POINT (-5.265478 42.16557),TIERRA DE CAMPOS,Mayorga
Castilla León,Valladolid,Medina de Rioseco,41.88319,-5.04281,753.9636,4899,2426,2551,POINT (-5.04281 41.88319),TIERRA DE CAMPOS,Medina de Rioseco
Castilla León,Valladolid,Medina del Campo,41.30819,-4.9217059999999995,723.5880000000001,21515,10523,11017,POINT (-4.921705999999999 41.30819),SUR,Medina del Campo
Castilla León,Valladolid,Megeces,41.40743,-4.566763,743.8407,453,251,223,POINT (-4.566763 41.40743),SURESTE,Megeces
Castilla León,Valladolid,Melgar de Abajo,42.24331,-5.142037999999999,806.2461,132,80,62,POINT (-5.142037999999999 42.24331),TIERRA DE CAMPOS,Melgar de Abajo
Castilla León,Valladolid,Melgar de Arriba,42.26829,-5.0976919999999994,793.4097,196,117,107,POINT (-5.097691999999999 42.26829),TIERRA DE CAMPOS,Melgar de Arriba
Castilla León,Valladolid,Mojados,41.431909999999995,-4.66421,719.6595,3284,1744,1607,POINT (-4.66421 41.43190999999999),SURESTE,Mojados
Castilla León,Valladolid,Monasterio de Vega,42.230059999999995,-5.180848,772.8459,103,46,42,POINT (-5.180848 42.23005999999999),TIERRA DE CAMPOS,Monasterio de Vega
Castilla León,Valladolid,Montealegre de Campos,41.90254,-4.899598,810.0027,129,87,63,POINT (-4.899598 41.90254),TIERRA DE CAMPOS,Montealegre de Campos
Castilla León,Valladolid,Montemayor de Pililla,41.5081,-4.453449,868.4648,970,520,483,POINT (-4.453449 41.5081),SURESTE,Montemayor de Pililla
Castilla León,Valladolid,Moral de la Reina,41.98571,-5.073148000000001,766.6082,199,109,93,POINT (-5.073148000000001 41.98571),TIERRA DE CAMPOS,Moral de la Reina
Castilla León,Valladolid,Moraleja de las Panaderas,41.27649,-4.82498,731.7545,42,27,15,POINT (-4.82498 41.27649),SUR,Moraleja de las Panaderas
Castilla León,Valladolid,Morales de Campos,41.85982,-5.172205,748.6636,162,83,82,POINT (-5.172205 41.85982),TIERRA DE CAMPOS,Morales de Campos
Castilla León,Valladolid,Mota del Marqués,41.63143,-5.175766,741.4532,395,214,196,POINT (-5.175766 41.63143),CENTRO,Mota del Marqués
Castilla León,Valladolid,Mucientes,41.743590000000005,-4.762154,763.4631,743,368,364,POINT (-4.762154 41.74359),CENTRO,Mucientes
Castilla León,Valladolid,Mudarra (La),41.78017,-4.944046,846.0627,180,105,92,POINT (-4.944046 41.78017),CENTRO,Mudarra (La)
Castilla León,Valladolid,Muriel,41.1224,-4.842773,777.2006,174,96,87,POINT (-4.842773 41.1224),SUR,Muriel
Castilla León,Valladolid,Nava del Rey,41.332570000000004,-5.079111,746.9993,2094,1091,1053,POINT (-5.079111 41.33257),SUR,Nava del Rey
Castilla León,Valladolid,Nueva Villa de las Torres,41.26737,-5.055866,744.9686,321,200,147,POINT (-5.055866 41.26737),SUR,Nueva Villa de las Torres
Castilla León,Valladolid,Olivares de Duero,41.63832,-4.364395,743.0369999999999,328,185,157,POINT (-4.364395 41.63832),CENTRO,Olivares de Duero
Castilla León,Valladolid,Olmedo,41.288920000000005,-4.683382,772.1889,3836,1886,1959,POINT (-4.683382 41.28892),SURESTE,Olmedo
Castilla León,Valladolid,Olmos de Esgueva,41.68826,-4.5213730000000005,732.9462,237,128,108,POINT (-4.521373000000001 41.68826),CENTRO,Olmos de Esgueva
Castilla León,Valladolid,Olmos de Peñafiel,41.57186,-4.042383,790.216,68,38,36,POINT (-4.042383 41.57186),SURESTE,Olmos de Peñafiel
Castilla León,Valladolid,Palazuelo de Vedija,41.9293,-5.145377,787.4673,210,119,109,POINT (-5.145377 41.9293),TIERRA DE CAMPOS,Palazuelo de Vedija
Castilla León,Valladolid,Parrilla (La),41.53615,-4.530541,859.4028,527,287,284,POINT (-4.530541 41.53615),SURESTE,Parrilla (La)
Castilla León,Valladolid,Pedraja de Portillo (La),41.47289,-4.643072,719.7362,1163,602,565,POINT (-4.643072 41.47289),SURESTE,Pedraja de Portillo (La)
Castilla León,Valladolid,Pedrajas de San Esteban,41.33928,-4.580058999999999,754.0,3585,1870,1779,POINT (-4.580058999999999 41.33928),SURESTE,Pedrajas de San Esteban
Castilla León,Valladolid,Pedrosa del Rey,41.55623,-5.206253,720.1923,190,113,92,POINT (-5.206253 41.55623),CENTRO,Pedrosa del Rey
Castilla León,Valladolid,Peñafiel,41.594640000000005,-4.118107,760.3983,5470,2823,2769,POINT (-4.118107 41.59464000000001),SURESTE,Peñafiel
Castilla León,Valladolid,Peñaflor de Hornija,41.71133,-4.982425,840.8401,341,195,166,POINT (-4.982425 41.71133),CENTRO,Peñaflor de Hornija
Castilla León,Valladolid,Pesquera de Duero,41.64265,-4.1574029999999995,747.1731,509,293,241,POINT (-4.157403 41.64265),SURESTE,Pesquera de Duero
Castilla León,Valladolid,Piña de Esgueva,41.72896,-4.427324,749.317,356,173,179,POINT (-4.427324 41.72896),CENTRO,Piña de Esgueva
Castilla León,Valladolid,Piñel de Abajo,41.67442,-4.147386,786.3028,186,108,84,POINT (-4.147386 41.67442),SURESTE,Piñel de Abajo
Castilla León,Valladolid,Piñel de Arriba,41.69944,-4.127923,830.6583,115,73,64,POINT (-4.127923 41.69944),SURESTE,Piñel de Arriba
Castilla León,Valladolid,Pollos,41.444720000000004,-5.1277669999999995,669.3666,651,368,346,POINT (-5.127767 41.44472),SUR,Pollos
Castilla León,Valladolid,Portillo,41.479009999999995,-4.588226000000001,847.6613,2505,1333,1250,POINT (-4.588226000000001 41.47901),SURESTE,Portillo
Castilla León,Valladolid,Pozal de Gallinas,41.3185,-4.836321,728.573,546,285,241,POINT (-4.836321 41.3185),SUR,Pozal de Gallinas
Castilla León,Valladolid,Pozaldez,41.37178,-4.842025,790.4047,558,283,273,POINT (-4.842025 41.37178),SUR,Pozaldez
Castilla León,Valladolid,Pozuelo de la Orden,41.82155,-5.25949,724.2658,62,38,24,POINT (-5.25949 41.82155),TIERRA DE CAMPOS,Pozuelo de la Orden
Castilla León,Valladolid,Puras,41.183609999999994,-4.649365,803.8533,53,29,28,POINT (-4.649365 41.18360999999999),SURESTE,Puras
Castilla León,Valladolid,Quintanilla de Arriba,41.62019,-4.215496,741.2610000000001,166,108,93,POINT (-4.215496 41.62019),SURESTE,Quintanilla de Arriba
Castilla León,Valladolid,Quintanilla de Onésimo,41.62392,-4.363746,728.6448,1129,599,564,POINT (-4.363746 41.62392),SURESTE,Quintanilla de Onésimo
Castilla León,Valladolid,Quintanilla de Trigueros,41.85495,-4.659084,795.2899,113,55,55,POINT (-4.659084 41.85495),CENTRO,Quintanilla de Trigueros
Castilla León,Valladolid,Quintanilla del Molar,41.98919,-5.448556,747.7817,70,32,39,POINT (-5.448556 41.98919),TIERRA DE CAMPOS,Quintanilla del Molar
Castilla León,Valladolid,Rábano,41.53273,-4.060755,780.5189999999999,205,115,100,POINT (-4.060755 41.53273),SURESTE,Rábano
Castilla León,Valladolid,Ramiro,41.22869,-4.786329,760.1485,45,28,21,POINT (-4.786329 41.22869),SURESTE,Ramiro
Castilla León,Valladolid,Renedo de Esgueva,41.65422,-4.627491,714.0,3223,1462,1346,POINT (-4.627491 41.65422),CENTRO,Renedo de Esgueva
Castilla León,Valladolid,Roales de Campos,42.03042,-5.47572,743.9281,199,115,106,POINT (-5.47572 42.03042),TIERRA DE CAMPOS,Roales de Campos
Castilla León,Valladolid,Robladillo,41.60846,-4.909862,773.9286,100,52,52,POINT (-4.909862 41.60846),CENTRO,Robladillo
Castilla León,Valladolid,Roturas,41.66783,-4.11888,824.9166,31,19,18,POINT (-4.11888 41.66783),SURESTE,Roturas
Castilla León,Valladolid,Rubí de Bracamonte,41.2146,-4.924096,754.1117,281,154,137,POINT (-4.924096 41.2146),SUR,Rubí de Bracamonte
Castilla León,Valladolid,Rueda,41.41413,-4.957104,736.6745,1398,733,680,POINT (-4.957104 41.41413),SUR,Rueda
Castilla León,Valladolid,Saelices de Mayorga,42.2113,-5.206796,769.8560000000001,133,77,66,POINT (-5.206796 42.2113),TIERRA DE CAMPOS,Saelices de Mayorga
Castilla León,Valladolid,Salvador de Zapardiel,41.11658,-4.874569999999999,771.4283,151,95,72,POINT (-4.874569999999999 41.11658),SUR,Salvador de Zapardiel
Castilla León,Valladolid,San Cebrián de Mazote,41.68003,-5.150565,763.8837,183,98,80,POINT (-5.150565 41.68003),CENTRO,San Cebrián de Mazote
Castilla León,Valladolid,San Llorente,41.68693,-4.064864,881.8113,153,93,78,POINT (-4.064864 41.68693),SURESTE,San Llorente
Castilla León,Valladolid,San Martín de Valvení,41.75298,-4.566612,736.2048,98,53,46,POINT (-4.566612 41.75298),CENTRO,San Martín de Valvení
Castilla León,Valladolid,San Miguel del Arroyo,41.4424,-4.457754,823.3839999999999,742,400,367,POINT (-4.457754 41.4424),SURESTE,San Miguel del Arroyo
Castilla León,Valladolid,San Miguel del Pino,41.50928,-4.911283,677.4659,290,151,129,POINT (-4.911283 41.50928),SUR,San Miguel del Pino
Castilla León,Valladolid,San Pablo de la Moraleja,41.1605,-4.777665,795.316,135,75,72,POINT (-4.777665 41.1605),SUR,San Pablo de la Moraleja
Castilla León,Valladolid,San Pedro de Latarce,41.735820000000004,-5.325758,708.7725,561,305,266,POINT (-5.325758 41.73582),TIERRA DE CAMPOS,San Pedro de Latarce
Castilla León,Valladolid,San Pelayo,41.679990000000004,-5.033651,772.2509,49,23,23,POINT (-5.033651 41.67999),CENTRO,San Pelayo
Castilla León,Valladolid,San Román de Hornija,41.481790000000004,-5.2829809999999995,672.574,393,176,208,POINT (-5.282980999999999 41.48179),SUR,San Román de Hornija
Castilla León,Valladolid,San Salvador,41.61988,-5.086821,722.0958,36,20,16,POINT (-5.086821 41.61988),CENTRO,San Salvador
Castilla León,Valladolid,San Vicente del Palacio,41.21934,-4.851441,747.0,189,117,103,POINT (-4.851441 41.21934),SUR,San Vicente del Palacio
Castilla León,Valladolid,Santa Eufemia del Arroyo,41.89495,-5.266916999999999,714.4111,100,58,53,POINT (-5.266916999999999 41.89495),TIERRA DE CAMPOS,Santa Eufemia del Arroyo
Castilla León,Valladolid,Santervás de Campos,42.218070000000004,-5.101006,767.0978,141,77,60,POINT (-5.101006 42.21807),TIERRA DE CAMPOS,Santervás de Campos
Castilla León,Valladolid,Santibáñez de Valcorba,41.57038,-4.447528,749.9538,179,95,84,POINT (-4.447528 41.57038),SURESTE,Santibáñez de Valcorba
Castilla León,Valladolid,Santovenia de Pisuerga,41.69658,-4.688344,695.9589,3985,1909,1823,POINT (-4.688344 41.69658),CENTRO,Santovenia de Pisuerga
Castilla León,Valladolid,Sardón de Duero,41.60773,-4.430219999999999,720.0624,672,354,346,POINT (-4.430219999999999 41.60773),SURESTE,Sardón de Duero
Castilla León,Valladolid,Seca (La),41.414609999999996,-4.907119000000001,733.1006,1090,566,531,POINT (-4.907119000000001 41.41461),SUR,Seca (La)
Castilla León,Valladolid,Serrada,41.4593,-4.861142,726.9307,1213,601,564,POINT (-4.861142 41.4593),SUR,Serrada
Castilla León,Valladolid,Siete Iglesias de Trabancos,41.351929999999996,-5.184703,726.4639999999999,534,303,259,POINT (-5.184703 41.35193),SUR,Siete Iglesias de Trabancos
Castilla León,Valladolid,Simancas,41.59023,-4.826713,715.7623,5335,2647,2505,POINT (-4.826713 41.59023),CENTRO,Simancas
Castilla León,Valladolid,Tamariz de Campos,41.97712,-5.023391999999999,750.1976,76,51,46,POINT (-5.023391999999999 41.97712),TIERRA DE CAMPOS,Tamariz de Campos
Castilla León,Valladolid,Tiedra,41.651740000000004,-5.267083,821.9064,327,173,177,POINT (-5.267083 41.65174),CENTRO,Tiedra
Castilla León,Valladolid,Tordehumos,41.81499,-5.161331,753.7995,462,239,236,POINT (-5.161331 41.81499),TIERRA DE CAMPOS,Tordehumos
Castilla León,Valladolid,Tordesillas,41.50165,-4.999127,700.5994,9064,4644,4423,POINT (-4.999127 41.50165),SUR,Tordesillas
Castilla León,Valladolid,Torre de Esgueva,41.76805,-4.199917,810.9865,79,40,41,POINT (-4.199917 41.76805),CENTRO,Torre de Esgueva
Castilla León,Valladolid,Torre de Peñafiel,41.53635,-4.0886190000000004,792.0806,47,27,19,POINT (-4.088619 41.53635),SURESTE,Torre de Peñafiel
Castilla León,Valladolid,Torrecilla de la Abadesa,41.48503,-5.089311,685.1160000000001,314,168,163,POINT (-5.089311 41.48503),SUR,Torrecilla de la Abadesa
Castilla León,Valladolid,Torrecilla de la Orden,41.219229999999996,-5.224626,776.2607,286,149,149,POINT (-5.224626 41.21923),SUR,Torrecilla de la Orden
Castilla León,Valladolid,Torrecilla de la Torre,41.66607,-5.04868,755.2628,35,24,12,POINT (-5.04868 41.66607),CENTRO,Torrecilla de la Torre
Castilla León,Valladolid,Torrelobatón,41.64796,-5.0255410000000005,750.7936,493,248,258,POINT (-5.025541 41.64796),CENTRO,Torrelobatón
Castilla León,Valladolid,Torrescárcela,41.484609999999996,-4.318077,891.451,176,85,74,POINT (-4.318077 41.48461),SURESTE,Torrescárcela
Castilla León,Valladolid,Traspinedo,41.57597,-4.472253,736.7956,1071,559,469,POINT (-4.472253 41.57597),SURESTE,Traspinedo
Castilla León,Valladolid,Trigueros del Valle,41.83005,-4.650744,762.3388,332,193,158,POINT (-4.650744 41.83005),CENTRO,Trigueros del Valle
Castilla León,Valladolid,Tudela de Duero,41.58638,-4.581106,708.5769,8793,4359,4144,POINT (-4.581106 41.58638),CENTRO,Tudela de Duero
Castilla León,Valladolid,Unión de Campos (La),42.07698,-5.325425,767.1444,251,142,137,POINT (-5.325425 42.07698),TIERRA DE CAMPOS,Unión de Campos (La)
Castilla León,Valladolid,Urones de Castroponce,42.098620000000004,-5.28183,751.2286,114,72,56,POINT (-5.28183 42.09862),TIERRA DE CAMPOS,Urones de Castroponce
Castilla León,Valladolid,Urueña,41.727109999999996,-5.203532,832.0980000000001,207,118,107,POINT (-5.203532 41.72711),TIERRA DE CAMPOS,Urueña
Castilla León,Valladolid,Valbuena de Duero,41.64257,-4.291222,734.545,489,268,234,POINT (-4.291222 41.64257),SURESTE,Valbuena de Duero
Castilla León,Valladolid,Valdearcos de la Vega,41.6428,-4.047462,783.0189,118,61,66,POINT (-4.047462 41.6428),SURESTE,Valdearcos de la Vega
Castilla León,Valladolid,Valdenebro de los Valles,41.85567,-4.969822,808.7703,210,109,102,POINT (-4.969822 41.85567),TIERRA DE CAMPOS,Valdenebro de los Valles
Castilla León,Valladolid,Valdestillas,41.476040000000005,-4.770289,703.0,1765,948,856,POINT (-4.770289 41.47604),SUR,Valdestillas
Castilla León,Valladolid,Valdunquillo,42.04168,-5.315187,742.0706,168,84,92,POINT (-5.315187 42.04168),TIERRA DE CAMPOS,Valdunquillo
Castilla León,Valladolid,Valladolid,41.65295,-4.728388,699.4927,311682,151570,166294,POINT (-4.728388 41.65295),CENTRO,Valladolid
Castilla León,Valladolid,Valoria la Buena,41.79931,-4.53069,730.0471,702,360,338,POINT (-4.53069 41.79931),CENTRO,Valoria la Buena
Castilla León,Valladolid,Valverde de Campos,41.83491,-5.037401999999999,770.9928,114,65,57,POINT (-5.037401999999999 41.83491),TIERRA DE CAMPOS,Valverde de Campos
Castilla León,Valladolid,Vega de Ruiponce,42.18827,-5.114545,751.2102,116,64,53,POINT (-5.114545 42.18827),TIERRA DE CAMPOS,Vega de Ruiponce
Castilla León,Valladolid,Vega de Valdetronco,41.59465,-5.1134949999999995,712.2534,130,78,66,POINT (-5.113494999999999 41.59465),CENTRO,Vega de Valdetronco
Castilla León,Valladolid,Velascálvaro,41.23012,-4.972027,744.2465,182,110,87,POINT (-4.972027 41.23012),SUR,Velascálvaro
Castilla León,Valladolid,Velilla,41.55871,-5.004748,784.9809,119,64,63,POINT (-5.004748 41.55871),CENTRO,Velilla
Castilla León,Valladolid,Velliza,41.578990000000005,-4.94632,776.5533,112,78,52,POINT (-4.94632 41.57899),CENTRO,Velliza
Castilla León,Valladolid,Ventosa de la Cuesta,41.411609999999996,-4.827693,764.8138,128,90,61,POINT (-4.827693 41.41161),SUR,Ventosa de la Cuesta
Castilla León,Valladolid,Viana de Cega,41.52876,-4.752031,691.8729,1989,1001,942,POINT (-4.752031 41.52876),CENTRO,Viana de Cega
Castilla León,Valladolid,Villabáñez,41.63094,-4.520939,740.6144,527,289,246,POINT (-4.520939 41.63094),CENTRO,Villabáñez
Castilla León,Valladolid,Villabaruz de Campos,42.01052,-4.996163,751.3663,42,20,20,POINT (-4.996163 42.01052),TIERRA DE CAMPOS,Villabaruz de Campos
Castilla León,Valladolid,Villabrágima,41.82352,-5.11295,727.4385,1085,594,520,POINT (-5.11295 41.82352),TIERRA DE CAMPOS,Villabrágima
Castilla León,Valladolid,Villacarralón,42.189659999999996,-5.044178,790.7327,83,54,45,POINT (-5.044178 42.18966),TIERRA DE CAMPOS,Villacarralón
Castilla León,Valladolid,Villacid de Campos,42.082359999999994,-5.124511,779.7687,90,52,41,POINT (-5.124511 42.08235999999999),TIERRA DE CAMPOS,Villacid de Campos
Castilla León,Valladolid,Villaco,41.74004,-4.269073000000001,783.8756,104,64,44,POINT (-4.269073000000001 41.74004),CENTRO,Villaco
Castilla León,Valladolid,Villafrades de Campos,42.077740000000006,-4.9709699999999994,763.1504,92,40,45,POINT (-4.970969999999999 42.07774000000001),TIERRA DE CAMPOS,Villafrades de Campos
Castilla León,Valladolid,Villafranca de Duero,41.43247,-5.302143,657.0,313,196,179,POINT (-5.302143 41.43247),SUR,Villafranca de Duero
Castilla León,Valladolid,Villafrechós,41.89216,-5.218182,744.8799,519,278,241,POINT (-5.218182 41.89216),TIERRA DE CAMPOS,Villafrechós
Castilla León,Valladolid,Villafuerte,41.73453,-4.323468,819.951,117,66,60,POINT (-4.323468 41.73453),CENTRO,Villafuerte
Castilla León,Valladolid,Villagarcía de Campos,41.78133,-5.193034,719.0961,373,218,166,POINT (-5.193034 41.78133),TIERRA DE CAMPOS,Villagarcía de Campos
Castilla León,Valladolid,Villagómez la Nueva,42.155879999999996,-5.142062999999999,754.6724,68,39,35,POINT (-5.142062999999999 42.15588),TIERRA DE CAMPOS,Villagómez la Nueva
Castilla León,Valladolid,Villalán de Campos,42.0142,-5.236223000000001,755.7052,44,29,22,POINT (-5.236223000000001 42.0142),TIERRA DE CAMPOS,Villalán de Campos
Castilla León,Valladolid,Villalar de los Comuneros,41.550129999999996,-5.137988,710.9124,464,234,232,POINT (-5.137988 41.55013),CENTRO,Villalar de los Comuneros
Castilla León,Valladolid,Villalba de la Loma,42.17392,-5.1906300000000005,769.6681,58,28,26,POINT (-5.190630000000001 42.17392),TIERRA DE CAMPOS,Villalba de la Loma
Castilla León,Valladolid,Villalba de los Alcores,41.86347,-4.860106,847.8523,456,263,225,POINT (-4.860106 41.86347),CENTRO,Villalba de los Alcores
Castilla León,Valladolid,Villalbarba,41.60315,-5.213946,719.6545,134,68,70,POINT (-5.213946 41.60315),CENTRO,Villalbarba
Castilla León,Valladolid,Villalón de Campos,42.09926,-5.033988,788.3907,1835,953,962,POINT (-5.033988 42.09926),TIERRA DE CAMPOS,Villalón de Campos
Castilla León,Valladolid,Villamuriel de Campos,41.94611,-5.207433999999999,738.6995,64,40,41,POINT (-5.207433999999999 41.94611),TIERRA DE CAMPOS,Villamuriel de Campos
